subjid,event,meanamp
Per_Choice_131_rb.ept,CorrectFdbkFood,17.5970807
Per_Choice_131_rb.ept,CorrectFdbkFood,19.78575072
Per_Choice_131_rb.ept,CorrectFdbkFood,21.71349086
Per_Choice_131_rb.ept,CorrectFdbkFood,22.7049634
Per_Choice_131_rb.ept,CorrectFdbkFood,26.04984544
Per_Choice_131_rb.ept,CorrectFdbkFood,36.21455556
Per_Choice_131_rb.ept,CorrectFdbkFood,23.04294352
Per_Choice_131_rb.ept,CorrectFdbkFood,23.84453098
Per_Choice_131_rb.ept,CorrectFdbkFood,23.68747265
Per_Choice_131_rb.ept,IncorrectFdbk,4.309220825
Per_Choice_131_rb.ept,IncorrectFdbk,5.037487336
Per_Choice_131_rb.ept,IncorrectFdbk,12.00397729
Per_Choice_131_rb.ept,IncorrectFdbk,12.42803192
Per_Choice_131_rb.ept,IncorrectFdbk,15.66019896
Per_Choice_131_rb.ept,IncorrectFdbk,19.36893345
Per_Choice_131_rb.ept,IncorrectFdbk,12.89088961
Per_Choice_131_rb.ept,IncorrectFdbk,5.828744822
Per_Choice_131_rb.ept,IncorrectFdbk,15.30457678
Per_Choice_131_rb.ept,IncorrectFdbk,21.77229519
Per_Choice_131_rb.ept,IncorrectFdbk,29.06130166
Per_Choice_131_rb.ept,IncorrectFdbk,14.70994554
Per_Choice_131_rb.ept,IncorrectFdbk,25.57441904
Per_Choice_131_rb.ept,IncorrectFdbk,22.00493093
Per_Choice_131_rb.ept,IncorrectFdbk,16.63524017
Per_Choice_132_rb.ept,CorrectFdbk,11.32555971
Per_Choice_132_rb.ept,CorrectFdbk,11.30142618
Per_Choice_132_rb.ept,CorrectFdbk,7.746839055
Per_Choice_132_rb.ept,CorrectFdbk,14.02844727
Per_Choice_132_rb.ept,CorrectFdbk,5.158148116
Per_Choice_132_rb.ept,CorrectFdbk,1.001608256
Per_Choice_132_rb.ept,CorrectFdbk,4.244546308
Per_Choice_132_rb.ept,CorrectFdbk,0.151457837
Per_Choice_132_rb.ept,CorrectFdbk,6.427623717
Per_Choice_132_rb.ept,CorrectFdbk,6.749586883
Per_Choice_132_rb.ept,CorrectFdbk,5.731177352
Per_Choice_132_rb.ept,CorrectFdbk,9.050303799
Per_Choice_132_rb.ept,CorrectFdbk,11.19387562
Per_Choice_132_rb.ept,CorrectFdbk,12.69963877
Per_Choice_132_rb.ept,CorrectFdbk,16.93565817
Per_Choice_132_rb.ept,CorrectFdbk,2.076833518
Per_Choice_132_rb.ept,CorrectFdbk,8.002807316
Per_Choice_132_rb.ept,CorrectFdbk,10.71886147
Per_Choice_132_rb.ept,CorrectFdbk,10.90800458
Per_Choice_132_rb.ept,CorrectFdbk,12.9334686
Per_Choice_132_rb.ept,CorrectFdbk,9.74545694
Per_Choice_132_rb.ept,CorrectFdbk,6.660529656
Per_Choice_132_rb.ept,CorrectFdbk,5.518789089
Per_Choice_132_rb.ept,CorrectFdbkFood,11.32555971
Per_Choice_132_rb.ept,CorrectFdbkFood,11.30142618
Per_Choice_132_rb.ept,CorrectFdbkFood,7.746839055
Per_Choice_132_rb.ept,CorrectFdbkFood,14.02844727
Per_Choice_132_rb.ept,CorrectFdbkFood,5.431789496
Per_Choice_132_rb.ept,CorrectFdbkFood,1.001562872
Per_Choice_132_rb.ept,CorrectFdbkFood,4.244546308
Per_Choice_132_rb.ept,CorrectFdbkFood,6.427623717
Per_Choice_132_rb.ept,CorrectFdbkFood,6.749586883
Per_Choice_132_rb.ept,CorrectFdbkFood,9.050303799
Per_Choice_132_rb.ept,CorrectFdbkFood,12.69964062
Per_Choice_132_rb.ept,CorrectFdbkFood,16.93565817
Per_Choice_132_rb.ept,CorrectFdbkFood,2.076833518
Per_Choice_132_rb.ept,CorrectFdbkFood,8.002807316
Per_Choice_132_rb.ept,CorrectFdbkFood,10.90800458
Per_Choice_132_rb.ept,CorrectFdbkFood,5.518789089
Per_Choice_132_rb.ept,IncorrectFdbk,-1.941195048
Per_Choice_132_rb.ept,IncorrectFdbk,3.533618628
Per_Choice_132_rb.ept,IncorrectFdbk,7.516843456
Per_Choice_132_rb.ept,IncorrectFdbk,6.15345613
Per_Choice_132_rb.ept,IncorrectFdbk,5.488172514
Per_Choice_132_rb.ept,IncorrectFdbk,1.674574462
Per_Choice_132_rb.ept,IncorrectFdbk,-2.705097455
Per_Choice_132_rb.ept,IncorrectFdbk,15.71683352
Per_Choice_132_rb.ept,IncorrectFdbk,13.02449279
Per_Choice_132_rb.ept,IncorrectFdbk,6.405497572
Per_Choice_132_rb.ept,IncorrectFdbk,14.47022593
Per_Choice_132_rb.ept,IncorrectFdbk,0.224913604
Per_Choice_132_rb.ept,IncorrectFdbk,9.477477408
Per_Choice_132_rb.ept,IncorrectFdbk,0.397322107
Per_Choice_132_rb.ept,IncorrectFdbk,-1.837270374
Per_Choice_132_rb.ept,IncorrectFdbk,3.359710963
Per_Choice_132_rb.ept,IncorrectFdbk,1.923702473
Per_Choice_132_rb.ept,IncorrectFdbk,-1.192822269
Per_Choice_132_rb.ept,IncorrectFdbk,-0.080732743
Per_Choice_132_rb.ept,IncorrectFdbk,13.82947394
Per_Choice_132_rb.ept,IncorrectFdbk,-0.875643411
Per_Choice_132_rb.ept,IncorrectFdbk,3.832515571
Per_Choice_132_rb.ept,IncorrectFdbk,9.950860777
Per_Choice_132_rb.ept,IncorrectFdbk,3.450493171
Per_Choice_132_rb.ept,IncorrectFdbk,0.515813267
Per_Choice_133_rb.ept,CorrectFdbk,0.745450061
Per_Choice_133_rb.ept,CorrectFdbk,2.34705192
Per_Choice_133_rb.ept,CorrectFdbk,0.469275303
Per_Choice_133_rb.ept,CorrectFdbk,3.243201588
Per_Choice_133_rb.ept,CorrectFdbk,1.668519911
Per_Choice_133_rb.ept,CorrectFdbk,0.486633814
Per_Choice_133_rb.ept,CorrectFdbk,3.910292321
Per_Choice_133_rb.ept,CorrectFdbk,1.662005708
Per_Choice_133_rb.ept,CorrectFdbk,1.504188322
Per_Choice_133_rb.ept,CorrectFdbk,4.288039863
Per_Choice_133_rb.ept,CorrectFdbk,6.802559661
Per_Choice_133_rb.ept,CorrectFdbk,1.748114652
Per_Choice_133_rb.ept,CorrectFdbk,-2.034935053
Per_Choice_133_rb.ept,CorrectFdbk,-2.591619032
Per_Choice_133_rb.ept,CorrectFdbk,4.335017037
Per_Choice_133_rb.ept,CorrectFdbkFood,2.347075611
Per_Choice_133_rb.ept,CorrectFdbkFood,0.469276521
Per_Choice_133_rb.ept,CorrectFdbkFood,3.243201662
Per_Choice_133_rb.ept,CorrectFdbkFood,1.668403855
Per_Choice_133_rb.ept,CorrectFdbkFood,3.910284717
Per_Choice_133_rb.ept,CorrectFdbkFood,1.662257343
Per_Choice_133_rb.ept,CorrectFdbkFood,2.209481676
Per_Choice_133_rb.ept,CorrectFdbkFood,-2.035012455
Per_Choice_133_rb.ept,CorrectFdbkFood,4.334999581
Per_Choice_133_rb.ept,IncorrectFdbk,-4.280653364
Per_Choice_133_rb.ept,IncorrectFdbk,2.759384923
Per_Choice_133_rb.ept,IncorrectFdbk,4.10746793
Per_Choice_133_rb.ept,IncorrectFdbk,9.115228345
Per_Choice_133_rb.ept,IncorrectFdbk,-5.762453632
Per_Choice_133_rb.ept,IncorrectFdbk,-0.037536949
Per_Choice_133_rb.ept,IncorrectFdbk,-0.147503558
Per_Choice_133_rb.ept,IncorrectFdbk,0.633405741
Per_Choice_133_rb.ept,IncorrectFdbk,-5.512048647
Per_Choice_133_rb.ept,IncorrectFdbk,-1.340560836
Per_Choice_133_rb.ept,IncorrectFdbk,-1.901499785
Per_Choice_133_rb.ept,IncorrectFdbk,0.583644368
Per_Choice_133_rb.ept,IncorrectFdbk,-1.508964617
Per_Choice_133_rb.ept,IncorrectFdbk,0.010883408
Per_Choice_133_rb.ept,IncorrectFdbk,-2.224743923
Per_Choice_134_rb.ept,CorrectFdbk,7.85684375
Per_Choice_134_rb.ept,CorrectFdbk,7.317502518
Per_Choice_134_rb.ept,CorrectFdbk,10.8446701
Per_Choice_134_rb.ept,CorrectFdbk,19.23140514
Per_Choice_134_rb.ept,CorrectFdbk,13.51166674
Per_Choice_134_rb.ept,CorrectFdbk,11.95255573
Per_Choice_134_rb.ept,CorrectFdbk,-0.029642994
Per_Choice_134_rb.ept,CorrectFdbk,11.91204755
Per_Choice_134_rb.ept,CorrectFdbk,18.37835766
Per_Choice_134_rb.ept,CorrectFdbk,13.6400645
Per_Choice_134_rb.ept,CorrectFdbk,14.9156255
Per_Choice_134_rb.ept,CorrectFdbk,3.778960865
Per_Choice_134_rb.ept,CorrectFdbk,18.40218911
Per_Choice_134_rb.ept,CorrectFdbk,8.428972072
Per_Choice_134_rb.ept,CorrectFdbk,0.316900714
Per_Choice_134_rb.ept,CorrectFdbk,1.942380374
Per_Choice_134_rb.ept,CorrectFdbk,6.820169896
Per_Choice_134_rb.ept,CorrectFdbk,16.00204595
Per_Choice_134_rb.ept,CorrectFdbk,16.77521344
Per_Choice_134_rb.ept,CorrectFdbkFood,10.8446701
Per_Choice_134_rb.ept,CorrectFdbkFood,19.23140514
Per_Choice_134_rb.ept,CorrectFdbkFood,13.51166674
Per_Choice_134_rb.ept,CorrectFdbkFood,11.95255573
Per_Choice_134_rb.ept,CorrectFdbkFood,-0.029642994
Per_Choice_134_rb.ept,CorrectFdbkFood,13.6400645
Per_Choice_134_rb.ept,CorrectFdbkFood,18.50655602
Per_Choice_134_rb.ept,CorrectFdbkFood,0.316900714
Per_Choice_134_rb.ept,CorrectFdbkFood,1.942380374
Per_Choice_134_rb.ept,CorrectFdbkFood,6.820169896
Per_Choice_134_rb.ept,CorrectFdbkFood,16.77521344
Per_Choice_134_rb.ept,IncorrectFdbk,8.210943995
Per_Choice_134_rb.ept,IncorrectFdbk,8.502623191
Per_Choice_134_rb.ept,IncorrectFdbk,7.419443228
Per_Choice_134_rb.ept,IncorrectFdbk,7.232186677
Per_Choice_134_rb.ept,IncorrectFdbk,12.13130742
Per_Choice_134_rb.ept,IncorrectFdbk,5.820614231
Per_Choice_134_rb.ept,IncorrectFdbk,10.2219543
Per_Choice_134_rb.ept,IncorrectFdbk,1.633218563
Per_Choice_134_rb.ept,IncorrectFdbk,10.27895903
Per_Choice_134_rb.ept,IncorrectFdbk,10.98633881
Per_Choice_134_rb.ept,IncorrectFdbk,4.867986207
Per_Choice_134_rb.ept,IncorrectFdbk,9.608230302
Per_Choice_134_rb.ept,IncorrectFdbk,9.267208527
Per_Choice_134_rb.ept,IncorrectFdbk,2.730134316
Per_Choice_134_rb.ept,IncorrectFdbk,1.476074305
Per_Choice_134_rb.ept,IncorrectFdbk,7.384916346
Per_Choice_134_rb.ept,IncorrectFdbk,6.830340446
Per_Choice_135_rb.ept,CorrectFdbk,3.33293578
Per_Choice_135_rb.ept,CorrectFdbk,4.060370931
Per_Choice_135_rb.ept,CorrectFdbk,11.02120841
Per_Choice_135_rb.ept,CorrectFdbk,10.58180438
Per_Choice_135_rb.ept,CorrectFdbk,9.574873032
Per_Choice_135_rb.ept,CorrectFdbk,5.210264083
Per_Choice_135_rb.ept,CorrectFdbk,0.020618224
Per_Choice_135_rb.ept,CorrectFdbk,10.69631598
Per_Choice_135_rb.ept,CorrectFdbk,8.054154822
Per_Choice_135_rb.ept,CorrectFdbk,8.710253381
Per_Choice_135_rb.ept,CorrectFdbk,4.001249246
Per_Choice_135_rb.ept,CorrectFdbk,5.581061285
Per_Choice_135_rb.ept,CorrectFdbk,0.997288837
Per_Choice_135_rb.ept,CorrectFdbk,1.479448136
Per_Choice_135_rb.ept,CorrectFdbk,12.23997329
Per_Choice_135_rb.ept,CorrectFdbk,8.589941434
Per_Choice_135_rb.ept,CorrectFdbk,8.285950934
Per_Choice_135_rb.ept,CorrectFdbk,7.81682561
Per_Choice_135_rb.ept,CorrectFdbk,9.675778454
Per_Choice_135_rb.ept,CorrectFdbk,0.781552765
Per_Choice_135_rb.ept,CorrectFdbk,14.56097711
Per_Choice_135_rb.ept,CorrectFdbk,16.1381746
Per_Choice_135_rb.ept,CorrectFdbk,8.158988166
Per_Choice_135_rb.ept,CorrectFdbkFood,3.33293578
Per_Choice_135_rb.ept,CorrectFdbkFood,4.060370931
Per_Choice_135_rb.ept,CorrectFdbkFood,10.91806846
Per_Choice_135_rb.ept,CorrectFdbkFood,9.574837545
Per_Choice_135_rb.ept,CorrectFdbkFood,5.210262859
Per_Choice_135_rb.ept,CorrectFdbkFood,0.020687549
Per_Choice_135_rb.ept,CorrectFdbkFood,8.054154822
Per_Choice_135_rb.ept,CorrectFdbkFood,4.001393397
Per_Choice_135_rb.ept,CorrectFdbkFood,5.581069909
Per_Choice_135_rb.ept,CorrectFdbkFood,0.661188714
Per_Choice_135_rb.ept,CorrectFdbkFood,12.23997329
Per_Choice_135_rb.ept,CorrectFdbkFood,8.589939421
Per_Choice_135_rb.ept,CorrectFdbkFood,8.285950934
Per_Choice_135_rb.ept,CorrectFdbkFood,7.81682561
Per_Choice_135_rb.ept,CorrectFdbkFood,9.675778454
Per_Choice_135_rb.ept,CorrectFdbkFood,0.781552765
Per_Choice_135_rb.ept,CorrectFdbkFood,14.56097977
Per_Choice_135_rb.ept,IncorrectFdbk,4.051652042
Per_Choice_135_rb.ept,IncorrectFdbk,1.125808416
Per_Choice_135_rb.ept,IncorrectFdbk,0.097501203
Per_Choice_135_rb.ept,IncorrectFdbk,5.738500832
Per_Choice_135_rb.ept,IncorrectFdbk,5.565110478
Per_Choice_135_rb.ept,IncorrectFdbk,0.21663716
Per_Choice_135_rb.ept,IncorrectFdbk,2.863767416
Per_Choice_135_rb.ept,IncorrectFdbk,9.933335504
Per_Choice_135_rb.ept,IncorrectFdbk,3.114528474
Per_Choice_135_rb.ept,IncorrectFdbk,3.555230685
Per_Choice_135_rb.ept,IncorrectFdbk,3.567894956
Per_Choice_135_rb.ept,IncorrectFdbk,15.67221632
Per_Choice_135_rb.ept,IncorrectFdbk,7.9572432
Per_Choice_135_rb.ept,IncorrectFdbk,10.31025528
Per_Choice_135_rb.ept,IncorrectFdbk,10.49326283
Per_Choice_135_rb.ept,IncorrectFdbk,3.657453309
Per_Choice_135_rb.ept,IncorrectFdbk,1.723686167
Per_Choice_135_rb.ept,IncorrectFdbk,-2.074463778
Per_Choice_136_rb.ept,CorrectFdbk,-0.386764405
Per_Choice_136_rb.ept,CorrectFdbk,-1.61182114
Per_Choice_136_rb.ept,CorrectFdbk,-1.724422083
Per_Choice_136_rb.ept,CorrectFdbk,3.381143618
Per_Choice_136_rb.ept,CorrectFdbk,2.750549923
Per_Choice_136_rb.ept,CorrectFdbk,-1.543389997
Per_Choice_136_rb.ept,CorrectFdbk,3.023158982
Per_Choice_136_rb.ept,CorrectFdbk,1.653365755
Per_Choice_136_rb.ept,CorrectFdbk,2.575337551
Per_Choice_136_rb.ept,CorrectFdbk,1.229774825
Per_Choice_136_rb.ept,CorrectFdbk,3.808284881
Per_Choice_136_rb.ept,CorrectFdbk,6.02354917
Per_Choice_136_rb.ept,CorrectFdbk,-1.601650524
Per_Choice_136_rb.ept,CorrectFdbk,2.200674087
Per_Choice_136_rb.ept,CorrectFdbk,0.368846807
Per_Choice_136_rb.ept,CorrectFdbk,-2.211359285
Per_Choice_136_rb.ept,CorrectFdbk,0.212256414
Per_Choice_136_rb.ept,CorrectFdbk,-0.716262208
Per_Choice_136_rb.ept,CorrectFdbk,0.827760587
Per_Choice_136_rb.ept,CorrectFdbk,1.007571687
Per_Choice_136_rb.ept,CorrectFdbk,1.355607357
Per_Choice_136_rb.ept,CorrectFdbk,-0.21941466
Per_Choice_136_rb.ept,CorrectFdbk,-2.708192229
Per_Choice_136_rb.ept,CorrectFdbk,3.447684451
Per_Choice_136_rb.ept,CorrectFdbkFood,-0.386764405
Per_Choice_136_rb.ept,CorrectFdbkFood,-1.724422083
Per_Choice_136_rb.ept,CorrectFdbkFood,3.381143618
Per_Choice_136_rb.ept,CorrectFdbkFood,-1.543389997
Per_Choice_136_rb.ept,CorrectFdbkFood,1.229774825
Per_Choice_136_rb.ept,CorrectFdbkFood,3.808284881
Per_Choice_136_rb.ept,CorrectFdbkFood,6.02354917
Per_Choice_136_rb.ept,CorrectFdbkFood,-1.601650524
Per_Choice_136_rb.ept,CorrectFdbkFood,2.200674087
Per_Choice_136_rb.ept,CorrectFdbkFood,0.368846807
Per_Choice_136_rb.ept,CorrectFdbkFood,0.212256414
Per_Choice_136_rb.ept,CorrectFdbkFood,0.82757253
Per_Choice_136_rb.ept,CorrectFdbkFood,-0.21941466
Per_Choice_136_rb.ept,CorrectFdbkFood,-2.708328886
Per_Choice_136_rb.ept,CorrectFdbkFood,3.447684451
Per_Choice_136_rb.ept,IncorrectFdbk,1.468508443
Per_Choice_136_rb.ept,IncorrectFdbk,4.494755269
Per_Choice_136_rb.ept,IncorrectFdbk,1.482625008
Per_Choice_136_rb.ept,IncorrectFdbk,-1.314521939
Per_Choice_136_rb.ept,IncorrectFdbk,3.524179019
Per_Choice_136_rb.ept,IncorrectFdbk,4.872444484
Per_Choice_136_rb.ept,IncorrectFdbk,-1.478001676
Per_Choice_136_rb.ept,IncorrectFdbk,0.784838839
Per_Choice_136_rb.ept,IncorrectFdbk,-0.222540809
Per_Choice_136_rb.ept,IncorrectFdbk,9.027585456
Per_Choice_136_rb.ept,IncorrectFdbk,0.041772628
Per_Choice_136_rb.ept,IncorrectFdbk,0.886139235
Per_Choice_136_rb.ept,IncorrectFdbk,4.822515886
Per_Choice_136_rb.ept,IncorrectFdbk,0.176565222
Per_Choice_136_rb.ept,IncorrectFdbk,8.006037144
Per_Choice_136_rb.ept,IncorrectFdbk,-1.568629384
Per_Choice_136_rb.ept,IncorrectFdbk,8.278876763
Per_Choice_136_rb.ept,IncorrectFdbk,-2.712381439
Per_Choice_136_rb.ept,IncorrectFdbk,2.557309423
Per_Choice_136_rb.ept,IncorrectFdbk,-1.003872647
Per_Choice_136_rb.ept,IncorrectFdbk,6.440434982
Per_Choice_136_rb.ept,IncorrectFdbk,-2.804057586
Per_Choice_137_rb.ept,CorrectFdbk,6.301955096
Per_Choice_137_rb.ept,CorrectFdbk,0.295860466
Per_Choice_137_rb.ept,CorrectFdbk,3.813513092
Per_Choice_137_rb.ept,CorrectFdbk,1.859867731
Per_Choice_137_rb.ept,CorrectFdbk,2.184349518
Per_Choice_137_rb.ept,CorrectFdbk,4.254777474
Per_Choice_137_rb.ept,CorrectFdbk,-2.387252285
Per_Choice_137_rb.ept,CorrectFdbk,4.363269386
Per_Choice_137_rb.ept,CorrectFdbk,2.549479686
Per_Choice_137_rb.ept,CorrectFdbk,2.314542782
Per_Choice_137_rb.ept,CorrectFdbk,2.957432263
Per_Choice_137_rb.ept,CorrectFdbk,4.28091116
Per_Choice_137_rb.ept,CorrectFdbk,-1.110649686
Per_Choice_137_rb.ept,CorrectFdbk,-2.723981543
Per_Choice_137_rb.ept,CorrectFdbk,5.061182786
Per_Choice_137_rb.ept,CorrectFdbk,-2.98968095
Per_Choice_137_rb.ept,CorrectFdbk,4.496674419
Per_Choice_137_rb.ept,CorrectFdbk,-4.939707282
Per_Choice_137_rb.ept,CorrectFdbk,-0.967809893
Per_Choice_137_rb.ept,CorrectFdbk,-3.990297896
Per_Choice_137_rb.ept,CorrectFdbk,1.697137431
Per_Choice_137_rb.ept,CorrectFdbk,1.176473606
Per_Choice_137_rb.ept,CorrectFdbk,0.290758529
Per_Choice_137_rb.ept,CorrectFdbk,-3.336724991
Per_Choice_137_rb.ept,CorrectFdbk,-3.217010589
Per_Choice_137_rb.ept,CorrectFdbkFood,6.301955096
Per_Choice_137_rb.ept,CorrectFdbkFood,0.295860466
Per_Choice_137_rb.ept,CorrectFdbkFood,3.813538768
Per_Choice_137_rb.ept,CorrectFdbkFood,1.859867731
Per_Choice_137_rb.ept,CorrectFdbkFood,4.254777474
Per_Choice_137_rb.ept,CorrectFdbkFood,-2.387252285
Per_Choice_137_rb.ept,CorrectFdbkFood,4.363269386
Per_Choice_137_rb.ept,CorrectFdbkFood,2.5479769
Per_Choice_137_rb.ept,CorrectFdbkFood,4.280902465
Per_Choice_137_rb.ept,CorrectFdbkFood,-2.723981543
Per_Choice_137_rb.ept,CorrectFdbkFood,5.061163201
Per_Choice_137_rb.ept,CorrectFdbkFood,-2.98968095
Per_Choice_137_rb.ept,CorrectFdbkFood,-4.939707282
Per_Choice_137_rb.ept,CorrectFdbkFood,-0.967809893
Per_Choice_137_rb.ept,CorrectFdbkFood,-3.990297896
Per_Choice_137_rb.ept,CorrectFdbkFood,1.697137431
Per_Choice_137_rb.ept,CorrectFdbkFood,0.290758529
Per_Choice_137_rb.ept,CorrectFdbkFood,-3.217010589
Per_Choice_137_rb.ept,IncorrectFdbk,-0.835009389
Per_Choice_137_rb.ept,IncorrectFdbk,2.543586496
Per_Choice_137_rb.ept,IncorrectFdbk,1.679773821
Per_Choice_137_rb.ept,IncorrectFdbk,-4.14822924
Per_Choice_137_rb.ept,IncorrectFdbk,1.082419764
Per_Choice_137_rb.ept,IncorrectFdbk,-3.286501612
Per_Choice_137_rb.ept,IncorrectFdbk,-4.359269827
Per_Choice_137_rb.ept,IncorrectFdbk,-1.418344169
Per_Choice_137_rb.ept,IncorrectFdbk,-0.48480038
Per_Choice_137_rb.ept,IncorrectFdbk,-1.132005745
Per_Choice_137_rb.ept,IncorrectFdbk,-4.83332853
Per_Choice_137_rb.ept,IncorrectFdbk,-1.863458935
Per_Choice_137_rb.ept,IncorrectFdbk,-0.244279983
Per_Choice_137_rb.ept,IncorrectFdbk,-1.245050118
Per_Choice_137_rb.ept,IncorrectFdbk,-0.009450351
Per_Choice_137_rb.ept,IncorrectFdbk,-3.142214485
Per_Choice_137_rb.ept,IncorrectFdbk,-3.522890365
Per_Choice_137_rb.ept,IncorrectFdbk,0.504635033
Per_Choice_137_rb.ept,IncorrectFdbk,-9.076627973
Per_Choice_137_rb.ept,IncorrectFdbk,-4.90788527
Per_Choice_137_rb.ept,IncorrectFdbk,-5.283851437
Per_Choice_138_rb.ept,CorrectFdbk,0.336770026
Per_Choice_138_rb.ept,CorrectFdbk,2.128368876
Per_Choice_138_rb.ept,CorrectFdbk,4.918050568
Per_Choice_138_rb.ept,CorrectFdbk,1.409476929
Per_Choice_138_rb.ept,CorrectFdbk,1.748910438
Per_Choice_138_rb.ept,CorrectFdbk,10.77584956
Per_Choice_138_rb.ept,CorrectFdbk,7.110894467
Per_Choice_138_rb.ept,CorrectFdbk,2.549868099
Per_Choice_138_rb.ept,CorrectFdbk,-6.368737183
Per_Choice_138_rb.ept,CorrectFdbk,1.534907102
Per_Choice_138_rb.ept,CorrectFdbk,0.235217474
Per_Choice_138_rb.ept,CorrectFdbk,0.286181934
Per_Choice_138_rb.ept,CorrectFdbk,-2.877641344
Per_Choice_138_rb.ept,CorrectFdbk,4.558563469
Per_Choice_138_rb.ept,CorrectFdbk,3.928860694
Per_Choice_138_rb.ept,CorrectFdbk,9.942877585
Per_Choice_138_rb.ept,CorrectFdbk,9.028578933
Per_Choice_138_rb.ept,CorrectFdbk,11.31819401
Per_Choice_138_rb.ept,CorrectFdbk,9.640749583
Per_Choice_138_rb.ept,CorrectFdbk,5.632103986
Per_Choice_138_rb.ept,CorrectFdbk,3.468467137
Per_Choice_138_rb.ept,CorrectFdbk,-0.671883521
Per_Choice_138_rb.ept,CorrectFdbk,5.169879854
Per_Choice_138_rb.ept,CorrectFdbkFood,0.336770026
Per_Choice_138_rb.ept,CorrectFdbkFood,2.128368876
Per_Choice_138_rb.ept,CorrectFdbkFood,1.409476929
Per_Choice_138_rb.ept,CorrectFdbkFood,1.748910438
Per_Choice_138_rb.ept,CorrectFdbkFood,6.894318423
Per_Choice_138_rb.ept,CorrectFdbkFood,2.549868099
Per_Choice_138_rb.ept,CorrectFdbkFood,-6.368737183
Per_Choice_138_rb.ept,CorrectFdbkFood,1.534907102
Per_Choice_138_rb.ept,CorrectFdbkFood,0.235217474
Per_Choice_138_rb.ept,CorrectFdbkFood,-2.877641344
Per_Choice_138_rb.ept,CorrectFdbkFood,4.558563469
Per_Choice_138_rb.ept,CorrectFdbkFood,9.942877585
Per_Choice_138_rb.ept,CorrectFdbkFood,9.028578933
Per_Choice_138_rb.ept,CorrectFdbkFood,11.31819401
Per_Choice_138_rb.ept,CorrectFdbkFood,9.640749583
Per_Choice_138_rb.ept,CorrectFdbkFood,5.632103986
Per_Choice_138_rb.ept,CorrectFdbkFood,-0.671883521
Per_Choice_138_rb.ept,CorrectFdbkFood,5.169879854
Per_Choice_138_rb.ept,IncorrectFdbk,2.203045743
Per_Choice_138_rb.ept,IncorrectFdbk,0.911825766
Per_Choice_138_rb.ept,IncorrectFdbk,6.87225837
Per_Choice_138_rb.ept,IncorrectFdbk,6.783714723
Per_Choice_138_rb.ept,IncorrectFdbk,4.372003102
Per_Choice_138_rb.ept,IncorrectFdbk,14.29031031
Per_Choice_138_rb.ept,IncorrectFdbk,2.98252447
Per_Choice_138_rb.ept,IncorrectFdbk,4.143592852
Per_Choice_138_rb.ept,IncorrectFdbk,4.504396044
Per_Choice_138_rb.ept,IncorrectFdbk,4.664961802
Per_Choice_138_rb.ept,IncorrectFdbk,3.54789591
Per_Choice_138_rb.ept,IncorrectFdbk,8.667665319
Per_Choice_138_rb.ept,IncorrectFdbk,1.720906178
Per_Choice_138_rb.ept,IncorrectFdbk,3.458501291
Per_Choice_138_rb.ept,IncorrectFdbk,4.39977218
Per_Choice_138_rb.ept,IncorrectFdbk,4.434057383
Per_Choice_138_rb.ept,IncorrectFdbk,2.448769018
Per_Choice_138_rb.ept,IncorrectFdbk,5.160684796
Per_Choice_138_rb.ept,IncorrectFdbk,3.119858816
